EmployeeID,CourseName,TrainingDate,Completed,CertificateValid
EMP1349,Heat Stress Prevention,2025-08-28,Yes,Yes
EMP1349,Scaffolding Safety,2025-10-28,Yes,Yes
EMP1349,Confined Space Entry,2025-06-24,Yes,Yes
EMP5848,PPE Usage Training,2023-01-11,Yes,Yes
EMP4470,First Aid & CPR,2024-09-08,Yes,Yes
EMP4470,Scaffolding Safety,2024-05-08,Yes,Yes
EMP4470,Heavy Equipment Operation,2024-06-03,Yes,Yes
EMP47930,Working at Heights,2025-05-21,Yes,Yes
EMP47930,Fire Safety,2025-10-21,Yes,Yes
EMP47930,Electrical Safety,2025-10-26,Yes,Yes
EMP47930,Confined Space Entry,2025-09-06,Yes,Yes
EMP18591,Scaffolding Safety,2024-12-21,Yes,Yes
EMP18591,Confined Space Entry,2024-12-14,Yes,Yes
EMP18591,Electrical Safety,2024-05-03,Yes,Yes
EMP4707,PPE Usage Training,2023-05-25,Yes,Yes
EMP4707,Working at Heights,2023-05-17,Yes,Yes
EMP4707,Electrical Safety,2023-09-14,Yes,Yes
EMP4707,First Aid & CPR,2023-06-01,Yes,Yes
EMP38757,Electrical Safety,2025-02-01,Yes,Yes
EMP29320,OSHA Safety Fundamentals,2025-11-11,Yes,Yes
EMP29320,Heavy Equipment Operation,2025-10-22,Yes,Yes
EMP17599,Fire Safety,2023-08-06,Yes,Yes
EMP4635,PPE Usage Training,2022-05-29,No,No
EMP4635,Working at Heights,2023-03-10,Yes,Yes
EMP4635,Confined Space Entry,2023-01-07,Yes,Yes
EMP4635,OSHA Safety Fundamentals,2022-11-22,Yes,Yes
EMP47116,OSHA Safety Fundamentals,2024-02-06,Yes,Yes
EMP47116,Scaffolding Safety,2023-12-14,Yes,Yes
EMP47116,Fire Safety,2024-03-02,Yes,Yes
EMP47116,Working at Heights,2023-11-11,Yes,Yes
EMP30320,Heat Stress Prevention,2022-04-26,Yes,Yes
EMP15421,Heavy Equipment Operation,2023-01-05,Yes,Yes
EMP15421,OSHA Safety Fundamentals,2023-04-16,Yes,Yes
EMP15421,Scaffolding Safety,2023-03-20,Yes,Yes
EMP2665,Heavy Equipment Operation,2024-01-26,Yes,Yes
EMP15187,Heat Stress Prevention,2025-09-25,No,No
EMP15187,Electrical Safety,2025-10-20,Yes,Yes
EMP15187,Fire Safety,2025-09-12,Yes,Yes
EMP14837,Heat Stress Prevention,2024-12-20,Yes,Yes
EMP14837,PPE Usage Training,2025-02-23,Yes,Yes
EMP14837,Fire Safety,2024-12-31,Yes,Yes
EMP14837,Scaffolding Safety,2025-01-26,Yes,Yes
EMP38186,OSHA Safety Fundamentals,2023-09-27,Yes,Yes
EMP38186,First Aid & CPR,2023-10-01,Yes,Yes
EMP3843,Confined Space Entry,2024-07-30,Yes,Yes
EMP19508,Scaffolding Safety,2024-12-22,Yes,Yes
EMP19508,Fire Safety,2024-11-27,Yes,Yes
EMP19508,PPE Usage Training,2024-11-14,Yes,Yes
EMP44027,OSHA Safety Fundamentals,2024-12-30,Yes,Yes
EMP44027,Fire Safety,2024-08-25,Yes,Yes
EMP44027,Scaffolding Safety,2024-08-31,Yes,Yes
EMP44027,Confined Space Entry,2025-07-15,No,No
EMP2451,Fire Safety,2022-07-12,Yes,Yes
EMP2451,Scaffolding Safety,2022-08-13,No,No
EMP2451,Electrical Safety,2022-04-24,Yes,Yes
EMP2451,First Aid & CPR,2022-07-07,Yes,Yes
EMP26699,Heavy Equipment Operation,2023-05-22,Yes,Yes
EMP26699,PPE Usage Training,2023-06-29,Yes,Yes
EMP26699,Confined Space Entry,2023-09-13,Yes,Yes
EMP35453,Scaffolding Safety,2025-05-31,Yes,Yes
EMP35453,Working at Heights,2025-10-02,Yes,Yes
EMP35453,OSHA Safety Fundamentals,2025-09-28,Yes,Yes
EMP35453,Heavy Equipment Operation,2025-07-09,Yes,Yes
EMP18743,Heavy Equipment Operation,2025-10-02,Yes,Yes
EMP29091,OSHA Safety Fundamentals,2024-08-09,Yes,Yes
EMP29091,First Aid & CPR,2025-03-19,Yes,Yes
EMP3243,Working at Heights,2023-04-28,Yes,Yes
EMP3243,Fire Safety,2023-05-10,Yes,Yes
EMP31687,PPE Usage Training,2024-08-18,Yes,Yes
EMP31687,OSHA Safety Fundamentals,2024-08-31,No,No
EMP31687,Heavy Equipment Operation,2024-11-15,Yes,Yes
EMP36546,Working at Heights,2025-07-17,Yes,Yes
EMP36546,Heat Stress Prevention,2025-09-08,Yes,Yes
EMP36546,Fire Safety,2025-05-20,Yes,Yes
EMP36546,OSHA Safety Fundamentals,2025-07-16,Yes,Yes
EMP37009,OSHA Safety Fundamentals,2025-09-23,Yes,Yes
EMP5629,PPE Usage Training,2023-07-31,Yes,Yes
EMP5344,Heat Stress Prevention,2022-04-28,No,No
EMP26811,Working at Heights,2024-07-27,No,No
EMP26811,Scaffolding Safety,2024-04-05,Yes,Yes
EMP26811,Fire Safety,2024-03-26,Yes,Yes
EMP16138,Fire Safety,2022-12-17,Yes,Yes
EMP16138,Confined Space Entry,2023-04-28,Yes,Yes
EMP16138,PPE Usage Training,2023-03-07,Yes,Yes
EMP20501,Electrical Safety,2022-12-03,Yes,Yes
EMP20501,OSHA Safety Fundamentals,2022-11-18,Yes,Yes
EMP49166,Fire Safety,2023-01-10,Yes,Yes
EMP42463,Fire Safety,2023-07-30,Yes,Yes
EMP6808,First Aid & CPR,2025-02-17,Yes,Yes
EMP22861,Heavy Equipment Operation,2025-08-23,Yes,Yes
EMP22861,Scaffolding Safety,2025-06-08,Yes,Yes
EMP8138,Heat Stress Prevention,2023-08-06,Yes,Yes
EMP8138,OSHA Safety Fundamentals,2024-01-14,Yes,Yes
EMP11291,PPE Usage Training,2024-03-25,Yes,Yes
EMP11291,Scaffolding Safety,2024-01-09,Yes,Yes
EMP11291,Heavy Equipment Operation,2023-10-08,Yes,Yes
EMP11291,Heat Stress Prevention,2024-01-11,Yes,Yes
EMP35147,Working at Heights,2024-03-25,Yes,Yes
EMP35147,OSHA Safety Fundamentals,2024-07-22,No,No
EMP35147,Electrical Safety,2024-08-24,Yes,Yes
EMP25876,Working at Heights,2025-09-18,Yes,Yes
EMP25876,OSHA Safety Fundamentals,2025-10-24,Yes,Yes
EMP25876,Heat Stress Prevention,2025-07-23,No,No
EMP25876,Fire Safety,2025-10-03,Yes,Yes
EMP34647,PPE Usage Training,2025-11-11,Yes,Yes
EMP34647,Scaffolding Safety,2025-11-15,Yes,Yes
EMP34647,Electrical Safety,2025-11-13,Yes,Yes
EMP34647,OSHA Safety Fundamentals,2025-11-12,Yes,Yes
EMP14694,Working at Heights,2024-11-23,Yes,Yes
EMP14694,Fire Safety,2025-04-01,Yes,Yes
EMP14694,First Aid & CPR,2024-06-18,Yes,Yes
EMP14694,OSHA Safety Fundamentals,2024-11-27,Yes,Yes
EMP21899,Heat Stress Prevention,2022-10-24,Yes,Yes
EMP21899,OSHA Safety Fundamentals,2023-05-09,Yes,Yes
EMP21899,Scaffolding Safety,2023-02-15,Yes,Yes
EMP21899,Confined Space Entry,2023-05-29,Yes,Yes
EMP44063,OSHA Safety Fundamentals,2023-05-06,Yes,Yes
EMP44063,Confined Space Entry,2022-08-30,Yes,Yes
EMP44063,Fire Safety,2023-03-05,No,No
EMP1514,Confined Space Entry,2024-07-16,Yes,Yes
EMP1514,OSHA Safety Fundamentals,2024-03-12,Yes,Yes
EMP1514,PPE Usage Training,2024-07-05,Yes,Yes
EMP1514,Heavy Equipment Operation,2024-06-28,Yes,Yes
EMP25733,Heavy Equipment Operation,2023-10-22,Yes,Yes
EMP25733,Heat Stress Prevention,2023-09-01,Yes,Yes
EMP25733,Electrical Safety,2023-08-17,Yes,Yes
EMP25733,PPE Usage Training,2023-10-12,Yes,Yes
EMP2102,First Aid & CPR,2024-02-05,Yes,Yes
EMP2102,PPE Usage Training,2023-02-20,Yes,Yes
EMP2102,Fire Safety,2023-12-28,Yes,Yes
EMP24879,Heat Stress Prevention,2025-10-26,Yes,Yes
EMP26835,OSHA Safety Fundamentals,2024-01-07,Yes,Yes
EMP30739,First Aid & CPR,2025-11-06,Yes,Yes
EMP30739,OSHA Safety Fundamentals,2025-09-30,Yes,Yes
EMP30739,Fire Safety,2025-09-02,Yes,Yes
EMP30739,Heavy Equipment Operation,2025-10-08,Yes,Yes
EMP11796,PPE Usage Training,2023-12-14,Yes,Yes
EMP11796,Confined Space Entry,2024-01-08,Yes,Yes
EMP45788,PPE Usage Training,2024-03-14,Yes,Yes
EMP16714,Heat Stress Prevention,2025-10-25,Yes,Yes
EMP39237,Heat Stress Prevention,2024-09-21,Yes,Yes
EMP19569,PPE Usage Training,2023-09-01,Yes,Yes
EMP19569,Fire Safety,2023-03-01,Yes,Yes
EMP14170,PPE Usage Training,2023-03-02,Yes,Yes
EMP27175,Heavy Equipment Operation,2024-07-15,Yes,Yes
EMP23457,Fire Safety,2024-06-29,Yes,Yes
EMP23457,OSHA Safety Fundamentals,2023-11-25,Yes,Yes
EMP23457,Electrical Safety,2024-01-13,No,No
EMP37593,Fire Safety,2025-10-16,Yes,Yes
EMP37593,Heavy Equipment Operation,2025-07-19,Yes,Yes
EMP45460,PPE Usage Training,2023-12-09,Yes,Yes
EMP45460,Heavy Equipment Operation,2024-09-06,Yes,Yes
EMP45460,Confined Space Entry,2024-02-21,Yes,Yes
EMP37768,PPE Usage Training,2024-04-03,Yes,Yes
EMP37768,First Aid & CPR,2023-11-17,Yes,Yes
EMP37768,Confined Space Entry,2024-03-25,Yes,Yes
EMP37768,Electrical Safety,2024-02-14,Yes,Yes
EMP6391,OSHA Safety Fundamentals,2023-03-23,Yes,Yes
EMP6391,Heat Stress Prevention,2023-01-04,Yes,Yes
EMP40936,Working at Heights,2025-05-05,Yes,Yes
EMP48644,Working at Heights,2022-08-26,Yes,Yes
EMP48644,PPE Usage Training,2023-05-11,Yes,Yes
EMP48644,Heavy Equipment Operation,2022-09-11,Yes,Yes
EMP48644,OSHA Safety Fundamentals,2022-10-22,Yes,Yes
EMP31151,Electrical Safety,2025-04-14,Yes,Yes
EMP46230,Electrical Safety,2024-02-22,Yes,Yes
EMP46230,First Aid & CPR,2024-11-06,Yes,Yes
EMP13504,OSHA Safety Fundamentals,2024-07-10,Yes,Yes
EMP13504,Fire Safety,2024-12-29,Yes,Yes
EMP13504,Electrical Safety,2024-11-02,Yes,Yes
EMP13536,OSHA Safety Fundamentals,2025-10-26,Yes,Yes
EMP13536,PPE Usage Training,2025-10-09,Yes,Yes
EMP13536,Heat Stress Prevention,2025-08-27,Yes,Yes
EMP41691,Heat Stress Prevention,2024-09-09,Yes,Yes
EMP41691,Fire Safety,2024-09-03,No,No
EMP27685,OSHA Safety Fundamentals,2024-02-23,Yes,Yes
EMP27685,Scaffolding Safety,2024-01-21,Yes,Yes
EMP27685,Heat Stress Prevention,2024-07-03,Yes,Yes
EMP13597,PPE Usage Training,2023-01-04,Yes,Yes
EMP13597,Electrical Safety,2022-11-24,Yes,Yes
EMP13597,Scaffolding Safety,2022-12-05,Yes,Yes
EMP43695,Working at Heights,2024-03-10,Yes,Yes
EMP43695,OSHA Safety Fundamentals,2024-06-02,Yes,Yes
EMP43695,Confined Space Entry,2024-04-23,No,No
EMP43695,Scaffolding Safety,2024-09-04,Yes,Yes
EMP23975,Heat Stress Prevention,2024-03-27,Yes,Yes
EMP27961,Electrical Safety,2025-06-30,Yes,Yes
EMP27961,First Aid & CPR,2025-06-11,Yes,Yes
EMP27961,PPE Usage Training,2025-08-14,Yes,Yes
EMP27961,Heat Stress Prevention,2025-06-18,Yes,Yes
EMP5283,OSHA Safety Fundamentals,2023-07-30,Yes,Yes
EMP5283,PPE Usage Training,2023-03-28,Yes,Yes
EMP5283,Scaffolding Safety,2023-07-09,Yes,Yes
EMP9543,Fire Safety,2025-08-28,Yes,Yes
EMP9543,Electrical Safety,2025-11-13,Yes,Yes
EMP9543,OSHA Safety Fundamentals,2025-08-23,Yes,Yes
EMP36889,Heavy Equipment Operation,2022-09-28,Yes,Yes
EMP36889,Scaffolding Safety,2022-06-29,Yes,Yes
EMP25437,First Aid & CPR,2023-09-20,No,No
EMP37729,First Aid & CPR,2023-03-28,Yes,Yes
EMP37729,Heavy Equipment Operation,2022-12-24,Yes,Yes
EMP37729,Confined Space Entry,2022-07-24,Yes,Yes
EMP4985,PPE Usage Training,2022-11-14,Yes,Yes
EMP8186,Heat Stress Prevention,2025-09-22,Yes,Yes
EMP46997,Fire Safety,2023-11-06,Yes,Yes
EMP46997,Electrical Safety,2024-02-18,Yes,Yes
EMP46997,Confined Space Entry,2024-03-06,Yes,Yes
EMP32984,Scaffolding Safety,2024-12-30,Yes,Yes
EMP37969,Scaffolding Safety,2025-09-19,Yes,Yes
EMP37969,OSHA Safety Fundamentals,2025-08-20,Yes,Yes
EMP37969,Heavy Equipment Operation,2025-11-15,No,No
EMP37969,Electrical Safety,2025-09-15,Yes,Yes
EMP26328,Heat Stress Prevention,2023-04-27,Yes,Yes
EMP26328,PPE Usage Training,2023-05-06,Yes,Yes
EMP26328,Fire Safety,2022-08-27,Yes,Yes
EMP26328,Working at Heights,2022-08-18,Yes,Yes
EMP15808,First Aid & CPR,2025-08-07,Yes,Yes
EMP15808,Working at Heights,2025-10-27,No,No
EMP15808,OSHA Safety Fundamentals,2025-10-06,Yes,Yes
EMP15808,Heat Stress Prevention,2025-10-24,Yes,Yes
EMP40065,Heavy Equipment Operation,2023-07-28,Yes,Yes
EMP50900,Fire Safety,2025-11-02,Yes,Yes
EMP50900,PPE Usage Training,2025-10-07,Yes,Yes
EMP50900,Electrical Safety,2025-09-29,Yes,Yes
EMP1402,First Aid & CPR,2024-10-25,Yes,Yes
EMP1402,OSHA Safety Fundamentals,2024-11-21,Yes,Yes
EMP1402,Electrical Safety,2024-06-04,Yes,Yes
EMP44846,Fire Safety,2024-04-24,Yes,Yes
EMP44846,Scaffolding Safety,2024-05-08,Yes,Yes
EMP44846,First Aid & CPR,2024-05-11,Yes,Yes
EMP44846,Electrical Safety,2024-03-20,Yes,Yes
EMP46827,Heavy Equipment Operation,2025-10-24,Yes,Yes
EMP46827,Heat Stress Prevention,2025-11-02,Yes,Yes
EMP14639,Fire Safety,2024-01-05,Yes,Yes
EMP14639,First Aid & CPR,2023-02-14,Yes,Yes
EMP14639,Scaffolding Safety,2023-12-17,Yes,Yes
EMP38703,First Aid & CPR,2024-02-20,Yes,Yes
EMP38703,Heavy Equipment Operation,2024-03-24,Yes,Yes
EMP38703,Working at Heights,2024-03-12,Yes,Yes
EMP48087,Confined Space Entry,2025-04-03,Yes,Yes
EMP48087,First Aid & CPR,2025-06-13,Yes,Yes
EMP48087,Heavy Equipment Operation,2025-04-26,Yes,Yes
EMP13481,OSHA Safety Fundamentals,2024-10-18,Yes,Yes
EMP13481,Working at Heights,2024-10-15,Yes,Yes
EMP13481,Electrical Safety,2024-10-11,Yes,Yes
EMP33844,Scaffolding Safety,2025-11-13,No,No
EMP33844,Confined Space Entry,2025-05-15,Yes,Yes
EMP15150,Electrical Safety,2025-06-27,Yes,Yes
EMP15150,Working at Heights,2025-07-31,Yes,Yes
EMP20775,PPE Usage Training,2023-08-21,Yes,Yes
EMP20775,Working at Heights,2023-09-08,Yes,Yes
EMP31248,Fire Safety,2022-03-02,Yes,Yes
EMP31248,Electrical Safety,2022-12-31,Yes,Yes
EMP34170,Electrical Safety,2024-11-05,No,No
EMP10499,Electrical Safety,2025-09-08,Yes,Yes
EMP10499,Heat Stress Prevention,2025-10-10,Yes,Yes
EMP10499,Scaffolding Safety,2025-08-21,Yes,Yes
EMP26741,Fire Safety,2025-02-07,Yes,Yes
EMP23799,Working at Heights,2023-05-01,Yes,Yes
EMP23799,Heat Stress Prevention,2023-05-30,Yes,Yes
EMP23799,PPE Usage Training,2023-06-16,Yes,Yes
EMP39908,Working at Heights,2024-09-28,Yes,Yes
EMP39908,OSHA Safety Fundamentals,2025-02-25,Yes,Yes
EMP20070,Working at Heights,2025-10-11,Yes,Yes
EMP20070,Heavy Equipment Operation,2024-12-05,Yes,Yes
EMP20070,Electrical Safety,2025-04-18,Yes,Yes
EMP9711,Confined Space Entry,2022-07-02,Yes,Yes
EMP25292,Heavy Equipment Operation,2024-08-10,Yes,Yes
EMP38739,Electrical Safety,2023-02-24,Yes,Yes
EMP38739,Working at Heights,2023-08-08,Yes,Yes
EMP42201,Confined Space Entry,2025-06-17,Yes,Yes
EMP45177,OSHA Safety Fundamentals,2025-09-25,Yes,Yes
EMP45177,Confined Space Entry,2025-09-30,Yes,Yes
EMP45177,First Aid & CPR,2025-07-18,Yes,Yes
EMP45177,Working at Heights,2025-06-07,Yes,Yes
EMP44203,Fire Safety,2023-12-05,Yes,Yes
EMP44203,Confined Space Entry,2024-06-18,Yes,Yes
EMP29898,Heat Stress Prevention,2025-08-06,Yes,Yes
EMP29898,Electrical Safety,2025-09-07,Yes,Yes
EMP29898,Scaffolding Safety,2025-08-27,No,No
EMP29898,Confined Space Entry,2025-10-22,Yes,Yes
EMP31397,First Aid & CPR,2024-07-10,Yes,Yes
EMP31397,Heat Stress Prevention,2024-04-21,Yes,Yes
EMP31397,PPE Usage Training,2024-09-30,No,No
EMP31397,Scaffolding Safety,2024-07-27,Yes,Yes
EMP8872,Electrical Safety,2025-10-11,No,No
EMP8872,Working at Heights,2025-10-21,No,No
EMP8872,Confined Space Entry,2025-11-06,Yes,Yes
EMP8872,Heat Stress Prevention,2025-11-04,Yes,Yes
EMP19006,Heavy Equipment Operation,2024-08-02,Yes,Yes
EMP19006,Working at Heights,2024-07-17,Yes,Yes
EMP33024,Fire Safety,2025-07-27,Yes,Yes
EMP33024,First Aid & CPR,2025-09-17,Yes,Yes
EMP33024,Working at Heights,2025-06-16,Yes,Yes
EMP8829,Heavy Equipment Operation,2022-09-01,Yes,Yes
EMP8829,OSHA Safety Fundamentals,2023-02-14,Yes,Yes
EMP8829,Fire Safety,2023-01-22,Yes,Yes
EMP37103,Confined Space Entry,2024-11-05,Yes,Yes
EMP37103,Scaffolding Safety,2024-08-22,Yes,Yes
EMP24289,PPE Usage Training,2025-10-11,Yes,Yes
EMP27010,Confined Space Entry,2022-06-23,Yes,Yes
EMP27010,PPE Usage Training,2022-05-25,No,No
EMP27010,Scaffolding Safety,2022-11-23,Yes,Yes
EMP27010,Fire Safety,2022-12-08,Yes,Yes
EMP20189,Heat Stress Prevention,2024-11-09,Yes,Yes
EMP20189,Heavy Equipment Operation,2023-12-05,No,No
EMP20189,Confined Space Entry,2024-06-24,No,No
EMP20189,OSHA Safety Fundamentals,2023-12-18,Yes,Yes
EMP12177,First Aid & CPR,2025-01-13,Yes,Yes
EMP12177,Scaffolding Safety,2025-07-22,Yes,Yes
EMP12177,Heavy Equipment Operation,2025-02-13,Yes,Yes
EMP9847,Confined Space Entry,2024-06-25,No,No
EMP9847,Working at Heights,2024-09-11,Yes,Yes
EMP9847,Heavy Equipment Operation,2024-01-11,Yes,Yes
EMP9847,First Aid & CPR,2024-03-28,Yes,Yes
EMP37641,Scaffolding Safety,2025-10-23,Yes,Yes
EMP37641,Heat Stress Prevention,2025-10-13,Yes,Yes
EMP37641,PPE Usage Training,2025-07-19,Yes,Yes
EMP9026,OSHA Safety Fundamentals,2024-10-20,Yes,Yes
EMP9026,PPE Usage Training,2024-09-07,Yes,Yes
EMP9026,Heavy Equipment Operation,2024-04-09,Yes,Yes
EMP26719,Working at Heights,2025-10-22,Yes,Yes
EMP26719,Confined Space Entry,2025-08-25,Yes,Yes
EMP26719,OSHA Safety Fundamentals,2025-06-10,Yes,Yes
EMP28132,Heat Stress Prevention,2023-03-05,Yes,Yes
EMP28132,PPE Usage Training,2023-02-25,Yes,Yes
EMP28132,Fire Safety,2023-01-21,Yes,Yes
EMP4145,Fire Safety,2023-03-11,Yes,Yes
EMP31346,Working at Heights,2025-05-09,Yes,Yes
EMP33262,Heavy Equipment Operation,2023-04-16,Yes,Yes
EMP49998,OSHA Safety Fundamentals,2025-07-02,No,No
EMP49998,Heat Stress Prevention,2025-07-31,Yes,Yes
EMP49998,Heavy Equipment Operation,2025-04-26,Yes,Yes
EMP49998,PPE Usage Training,2025-11-02,Yes,Yes
EMP13905,Fire Safety,2025-09-24,Yes,Yes
EMP13905,PPE Usage Training,2025-07-06,Yes,Yes
EMP46403,First Aid & CPR,2024-12-31,Yes,Yes
EMP46403,Heavy Equipment Operation,2025-05-07,Yes,Yes
EMP46403,Scaffolding Safety,2025-06-30,Yes,Yes
EMP19885,PPE Usage Training,2025-11-15,No,No
EMP4741,PPE Usage Training,2022-02-16,Yes,Yes
EMP4741,Working at Heights,2022-09-13,Yes,Yes
EMP4741,Heat Stress Prevention,2022-02-14,Yes,Yes
EMP4741,Electrical Safety,2022-10-15,Yes,Yes
EMP3131,Heat Stress Prevention,2025-10-19,Yes,Yes
EMP3131,Fire Safety,2025-10-03,Yes,Yes
EMP3131,Confined Space Entry,2025-08-09,Yes,Yes
EMP3131,Heavy Equipment Operation,2025-10-05,Yes,Yes
EMP50002,PPE Usage Training,2025-06-03,Yes,Yes
EMP50002,Heat Stress Prevention,2025-09-24,Yes,Yes
EMP50002,OSHA Safety Fundamentals,2025-02-15,Yes,Yes
EMP50002,Working at Heights,2025-04-13,Yes,Yes
EMP7984,Heavy Equipment Operation,2023-12-22,Yes,Yes
EMP7984,Confined Space Entry,2023-06-12,Yes,Yes
EMP7984,PPE Usage Training,2023-06-23,Yes,Yes
EMP49876,Fire Safety,2025-08-13,No,No
EMP49876,First Aid & CPR,2025-08-22,Yes,Yes
EMP49876,Electrical Safety,2025-07-22,No,No
EMP49876,Confined Space Entry,2025-11-14,Yes,Yes
EMP28787,Electrical Safety,2023-10-10,Yes,Yes
EMP28787,Heavy Equipment Operation,2023-02-16,Yes,Yes
EMP28787,Fire Safety,2023-07-31,Yes,Yes
EMP28787,PPE Usage Training,2023-10-15,Yes,Yes
EMP34233,First Aid & CPR,2022-11-09,Yes,Yes
EMP34233,Working at Heights,2022-08-30,Yes,Yes
EMP34233,OSHA Safety Fundamentals,2022-03-01,Yes,Yes
EMP34233,Confined Space Entry,2023-01-04,Yes,Yes
EMP9772,Fire Safety,2023-12-21,Yes,Yes
EMP9772,PPE Usage Training,2023-10-05,Yes,Yes
EMP9772,Heat Stress Prevention,2023-05-06,No,No
EMP9772,Scaffolding Safety,2023-05-02,Yes,Yes
EMP18340,PPE Usage Training,2023-04-26,Yes,Yes
EMP37852,Heavy Equipment Operation,2022-11-12,Yes,Yes
EMP37852,OSHA Safety Fundamentals,2022-09-21,Yes,Yes
EMP37852,Heat Stress Prevention,2022-09-13,Yes,Yes
EMP37852,First Aid & CPR,2023-05-17,Yes,Yes
EMP41459,PPE Usage Training,2024-10-14,Yes,Yes
EMP41459,Scaffolding Safety,2024-12-09,Yes,Yes
EMP47833,Heat Stress Prevention,2024-06-20,Yes,Yes
EMP31003,Heavy Equipment Operation,2025-01-22,Yes,Yes
EMP40414,Heat Stress Prevention,2023-01-01,Yes,Yes
EMP40414,Electrical Safety,2022-04-18,Yes,Yes
EMP40414,Fire Safety,2022-12-19,Yes,Yes
EMP38487,PPE Usage Training,2023-10-04,Yes,Yes
EMP38487,Working at Heights,2023-06-17,Yes,Yes
EMP38487,Scaffolding Safety,2023-07-01,Yes,Yes
EMP38487,Electrical Safety,2024-04-01,Yes,Yes
EMP39975,PPE Usage Training,2025-11-09,Yes,Yes
EMP39975,Fire Safety,2025-10-03,Yes,Yes
EMP39975,Heavy Equipment Operation,2025-10-07,Yes,Yes
EMP45915,Fire Safety,2022-12-02,Yes,Yes
EMP45915,Scaffolding Safety,2022-06-18,Yes,Yes
EMP45915,OSHA Safety Fundamentals,2023-05-04,Yes,Yes
EMP38911,Scaffolding Safety,2025-08-01,Yes,Yes
EMP38911,PPE Usage Training,2025-10-22,Yes,Yes
EMP38911,Fire Safety,2025-06-19,Yes,Yes
EMP25421,Heavy Equipment Operation,2024-12-29,Yes,Yes
EMP25421,Fire Safety,2025-02-25,Yes,Yes
EMP25421,Scaffolding Safety,2025-03-04,Yes,Yes
EMP25421,First Aid & CPR,2024-07-15,Yes,Yes
EMP41512,Electrical Safety,2025-10-31,Yes,Yes
EMP41512,Fire Safety,2025-09-26,Yes,Yes
EMP41512,Working at Heights,2025-07-21,Yes,Yes
EMP13495,Electrical Safety,2024-11-03,Yes,Yes
EMP20399,Fire Safety,2023-05-13,Yes,Yes
EMP35435,OSHA Safety Fundamentals,2023-03-16,Yes,Yes
EMP35435,First Aid & CPR,2024-02-13,Yes,Yes
EMP35435,Fire Safety,2023-08-13,No,No
EMP32238,OSHA Safety Fundamentals,2024-05-01,Yes,Yes
EMP44193,Electrical Safety,2025-08-12,Yes,Yes
EMP44193,Working at Heights,2025-06-30,Yes,Yes
EMP41924,First Aid & CPR,2023-03-31,Yes,Yes
EMP41924,Heat Stress Prevention,2023-12-14,Yes,Yes
EMP10963,Fire Safety,2025-04-15,Yes,Yes
EMP42893,Fire Safety,2023-01-16,Yes,Yes
EMP42893,Confined Space Entry,2023-10-13,Yes,Yes
EMP46808,Confined Space Entry,2023-11-26,Yes,Yes
EMP17070,Working at Heights,2025-10-23,Yes,Yes
EMP17070,First Aid & CPR,2025-09-08,Yes,Yes
EMP17070,PPE Usage Training,2025-11-03,Yes,Yes
EMP40472,Confined Space Entry,2025-06-28,Yes,Yes
EMP40472,Scaffolding Safety,2025-04-23,Yes,Yes
EMP39269,Heavy Equipment Operation,2025-07-13,Yes,Yes
EMP39269,Working at Heights,2025-05-19,Yes,Yes
EMP39269,First Aid & CPR,2025-06-05,Yes,Yes
EMP2837,OSHA Safety Fundamentals,2024-03-06,Yes,Yes
EMP15984,Electrical Safety,2025-05-03,Yes,Yes
EMP15984,PPE Usage Training,2025-09-12,Yes,Yes
EMP15984,Heat Stress Prevention,2025-04-16,Yes,Yes
EMP15984,Working at Heights,2025-08-14,Yes,Yes
EMP9176,Heat Stress Prevention,2023-08-30,Yes,Yes
EMP9176,First Aid & CPR,2023-09-19,Yes,Yes
EMP39471,Scaffolding Safety,2023-06-22,Yes,Yes
EMP6048,Heavy Equipment Operation,2024-07-03,Yes,Yes
EMP6048,PPE Usage Training,2024-07-16,Yes,Yes
EMP6048,Electrical Safety,2024-11-03,Yes,Yes
EMP6048,Confined Space Entry,2024-04-19,No,No
EMP39120,Fire Safety,2025-11-11,Yes,Yes
EMP39120,Confined Space Entry,2025-08-22,Yes,Yes
EMP39120,First Aid & CPR,2025-10-24,Yes,Yes
EMP14594,First Aid & CPR,2025-08-16,Yes,Yes
EMP14594,Scaffolding Safety,2025-08-15,Yes,Yes
EMP14594,Confined Space Entry,2025-07-24,Yes,Yes
EMP14594,OSHA Safety Fundamentals,2025-07-10,Yes,Yes
EMP31323,Electrical Safety,2025-10-21,Yes,Yes
EMP31323,Working at Heights,2025-11-12,Yes,Yes
EMP31323,Heat Stress Prevention,2025-10-10,Yes,Yes
EMP2605,Scaffolding Safety,2025-06-24,No,No
EMP16677,OSHA Safety Fundamentals,2022-11-19,Yes,Yes
EMP13157,Fire Safety,2022-05-27,Yes,Yes
EMP37611,Scaffolding Safety,2024-01-28,Yes,Yes
EMP20306,Fire Safety,2025-04-27,Yes,Yes
EMP20306,Heavy Equipment Operation,2025-07-08,No,No
EMP2476,Confined Space Entry,2025-04-26,Yes,Yes
EMP2476,Heavy Equipment Operation,2025-06-24,No,No
EMP2476,Heat Stress Prevention,2025-11-07,Yes,Yes
EMP26952,Working at Heights,2023-09-11,Yes,Yes
EMP26952,PPE Usage Training,2023-07-10,Yes,Yes
EMP26952,First Aid & CPR,2023-10-23,Yes,Yes
EMP26952,Fire Safety,2024-03-22,No,No
EMP2146,PPE Usage Training,2025-04-19,Yes,Yes
